"Economy","Code","Region","Income group","Lending category","Other (EMU or HIPC)","countrycode_en.x","countrycode_wb","category","core capacity","recipient","total disbursed","iso3","countrycode_en.y"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Prevent","National Legislation, Policy, and Financing","Bangladesh",125490364,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Other","Point of Entry (PoE)","Bangladesh",8460680,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Respond","Preparedness","Bangladesh",220745399,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Other","Radiation Emergencies","Bangladesh",3324827,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Detect","Real Time Surveillance","Bangladesh",554207633,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Detect","Reporting","Bangladesh",425111337,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Respond","Risk Communication","Bangladesh",20216859,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Unspecified","Unspecified","Bangladesh",1775367012,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Detect","Workforce Development","Bangladesh",625746314,"BGD","Bangladesh"
"Bangladesh","BGD","South Asia","Lower middle income","IDA",NA,"Bangladesh","BGD","Prevent","Zoonotic Disease","Bangladesh",51991691,"BGD","Bangladesh"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Prevent","Antimicrobial Resistance (AMR)","Bulgaria",14971,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Prevent","Food Safety","Bulgaria",9541,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Prevent","Immunization","Bulgaria",28591,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Detect","National Laboratory System","Bulgaria",32694,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Prevent","National Legislation, Policy, and Financing","Bulgaria",4129,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Other","Radiation Emergencies","Bulgaria",2550,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Detect","Real Time Surveillance","Bulgaria",80535,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Unspecified","Unspecified","Bulgaria",19708507,"BGR","Bulgaria"
"Bulgaria","BGR","Europe & Central Asia","Upper middle income","IBRD",NA,"Bulgaria","BGR","Prevent","Zoonotic Disease","Bulgaria",53592,"BGR","Bulgaria"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Prevent","Antimicrobial Resistance (AMR)","Bahrain",639,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Prevent","Food Safety","Bahrain",2765,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Prevent","Immunization","Bahrain",8394,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Detect","National Laboratory System","Bahrain",3150,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Prevent","National Legislation, Policy, and Financing","Bahrain",2835,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Other","Radiation Emergencies","Bahrain",98,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Unspecified","Unspecified","Bahrain",501563,"BHR","Bahrain"
"Bahrain","BHR","Middle East & North Africa","High income",NA,NA,"Bahrain","BHR","Prevent","Zoonotic Disease","Bahrain",3306,"BHR","Bahrain"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Prevent","Antimicrobial Resistance (AMR)","Bahamas",5342,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Prevent","Food Safety","Bahamas",56888,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Prevent","Immunization","Bahamas",201226,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Detect","National Laboratory System","Bahamas",32405,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Prevent","National Legislation, Policy, and Financing","Bahamas",18196,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Respond","Preparedness","Bahamas",9329,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Other","Radiation Emergencies","Bahamas",753,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Detect","Real Time Surveillance","Bahamas",89904,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Detect","Reporting","Bahamas",4665,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Respond","Risk Communication","Bahamas",14221,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Unspecified","Unspecified","Bahamas",1483464,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Detect","Workforce Development","Bahamas",2498177,"BHS","Bahamas"
"Bahamas, The","BHS","Latin America & Caribbean","High income",NA,NA,"Bahamas","BHS","Prevent","Zoonotic Disease","Bahamas",62230,"BHS","Bahamas"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Prevent","Antimicrobial Resistance (AMR)","Bosnia and Herzegovina",2930061,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Prevent","Food Safety","Bosnia and Herzegovina",194437,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Prevent","Immunization","Bosnia and Herzegovina",5135347,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Respond","Medical Countermeasures and Personnel Deployment","Bosnia and Herzegovina",21210,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Detect","National Laboratory System","Bosnia and Herzegovina",536448,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Prevent","National Legislation, Policy, and Financing","Bosnia and Herzegovina",18537912,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Other","Point of Entry (PoE)","Bosnia and Herzegovina",9013867,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Respond","Preparedness","Bosnia and Herzegovina",1031223,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Other","Radiation Emergencies","Bosnia and Herzegovina",14280,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Detect","Real Time Surveillance","Bosnia and Herzegovina",592020,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Respond","Risk Communication","Bosnia and Herzegovina",21210,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Unspecified","Unspecified","Bosnia and Herzegovina",13024490,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Detect","Workforce Development","Bosnia and Herzegovina",2261971,"BIH","Bosnia and Herzegovina"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income","IBRD",NA,"Bosnia & Herzegovina","BIH","Prevent","Zoonotic Disease","Bosnia and Herzegovina",4552104,"BIH","Bosnia and Herzegovina"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Prevent","Antimicrobial Resistance (AMR)","Belarus",5604688,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Prevent","Food Safety","Belarus",12952,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Prevent","Immunization","Belarus",380500,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Detect","National Laboratory System","Belarus",54649925,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Prevent","National Legislation, Policy, and Financing","Belarus",4803,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Other","Radiation Emergencies","Belarus",11050,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Detect","Real Time Surveillance","Belarus",65275,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Detect","Reporting","Belarus",5566279,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Unspecified","Unspecified","Belarus",29567748,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Detect","Workforce Development","Belarus",6069542,"BLR","Belarus"
"Belarus","BLR","Europe & Central Asia","Upper middle income","IBRD",NA,"Belarus","BLR","Prevent","Zoonotic Disease","Belarus",593156,"BLR","Belarus"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","Antimicrobial Resistance (AMR)","Belize",32494,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","Biosafety and Biosecurity","Belize",1013,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","Food Safety","Belize",64,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","Immunization","Belize",1105807,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Detect","National Laboratory System","Belize",116883,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","National Legislation, Policy, and Financing","Belize",1535393,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Respond","Preparedness","Belize",2026,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Other","Radiation Emergencies","Belize",461,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Detect","Real Time Surveillance","Belize",6943136,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Detect","Reporting","Belize",1149,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Unspecified","Unspecified","Belize",11722088,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Detect","Workforce Development","Belize",9106411,"BLZ","Belize"
"Belize","BLZ","Latin America & Caribbean","Upper middle income","IBRD",NA,"Belize","BLZ","Prevent","Zoonotic Disease","Belize",263069,"BLZ","Belize"
"Bermuda","BMU","North America","High income",NA,NA,"Bermuda","BMU",NA,NA,NA,NA,NA,NA
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","Antimicrobial Resistance (AMR)","Bolivia",91230,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","Biosafety and Biosecurity","Bolivia",178025,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","Food Safety","Bolivia",1751072,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","Immunization","Bolivia",21443666,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Respond","Medical Countermeasures and Personnel Deployment","Bolivia",5008250,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Detect","National Laboratory System","Bolivia",61463115,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","National Legislation, Policy, and Financing","Bolivia",9127064,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Respond","Preparedness","Bolivia",9569459,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Other","Radiation Emergencies","Bolivia",12324,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Detect","Real Time Surveillance","Bolivia",365274,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Detect","Reporting","Bolivia",1444253,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Respond","Risk Communication","Bolivia",19622,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Unspecified","Unspecified","Bolivia",360757509,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Detect","Workforce Development","Bolivia",12013710,"BOL","Bolivia (Plurinational State of)"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income","IBRD","HIPC","Bolivia","BOL","Prevent","Zoonotic Disease","Bolivia",2496809,"BOL","Bolivia (Plurinational State of)"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Prevent","Antimicrobial Resistance (AMR)","Brazil",175879,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Prevent","Food Safety","Brazil",50005425,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Prevent","Immunization","Brazil",4455157,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Respond","Medical Countermeasures and Personnel Deployment","Brazil",1e+05,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Detect","National Laboratory System","Brazil",60111177,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Prevent","National Legislation, Policy, and Financing","Brazil",2407137,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Other","Point of Entry (PoE)","Brazil",22588,"BRA","Brazil"
"Brazil","BRA","Latin America & Caribbean","Upper middle income","IBRD",NA,"Brazil","BRA","Respond","Preparedness","Brazil",1540130,"BRA","Brazil"
